coms_canonical_smiles,act_median_expert_0,class_activity_median_expert_1000_0
Clc1cccc2c(-c3ccc4ccccc4n3)c[nH]c12,100.0,1
Fc1cc2c(-c3ccc4c(-c5nccs5)cccc4n3)c[nH]c2c(F)c1F,500.0,1
CNC(=O)c1cccc2nc(-c3c[nH]c4c(F)c(F)c(F)cc34)ccc12,110.0,1
Clc1cc(Cl)c2[nH]cc(-c3ccc4ccccc4n3)c2c1,1500.0,0
Cc1cc(F)cc2c(-c3ccc4ccccc4n3)c[nH]c12,230.0,1
Cc1cc(C)c2[nH]cc(-c3ccc4ccccc4n3)c2c1,1590.0,0
C[C@](O)(CN(c1ccccc1)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,172.0,1
Cc1cccc(C(=O)Nc2ccc3c(C(F)(F)F)cc(=O)oc3c2)c1,50000.0,0
O=C(Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1)C1CCCCC1,50000.0,0
Oc1ccccc1/C=N/c1ccc2oc(-c3ccccc3)nc2c1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3c(F)cccc3Cl)cc2o1,780.0,1
COC(=O)c1ccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1,30740.0,0
N#Cc1ccc(S(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)cc1,2250.0,0
O=S(=O)(Nc1ccc(OCc2ccccc2)cc1)c1ccccc1,110.0,1
CC(=O)N1c2cc(S(=O)(=O)Nc3ccc(OCc4ccccc4)cc3)c(Br)cc2CC1C,50000.0,0
C[C@H](Oc1cc(Cl)ccc1Cl)C(=O)Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1,50000.0,0
O=S(=O)(Nc1ccc(OCc2ccccc2)cc1)c1ccc(Br)cc1,1550.0,0
O=S(=O)(Nc1ccc(OCc2ccccc2)cc1)c1ccc(F)cc1,2270.0,0
CCCCS(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,7050.0,0
O=C(c1ccccc1)c1ccc(/N=C/c2ccccc2O)cc1,50000.0,0
CC1NC(=O)NC(=O)C1S(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccc([N+](=O)[O-])cc3)cc2o1,50000.0,0
CCOC(=O)C(CC)Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1,50000.0,0
Oc1ccccc1/C=N/c1ccc(Cl)c(Cl)c1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3Cl)cc2o1,410.0,1
O=[N+]([O-])c1ccccc1S(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,4160.0,0
O=[N+]([O-])c1cccc(S(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)c1,1590.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3cc4c(cc3Cl)OCO4)cc2o1,1470.0,0
O=S(=O)(Cc1ccc(Cl)cc1)Nc1ccc(OCc2ccccc2)cc1,50000.0,0
Cc1ccc(S(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)cc1,11520.0,0
O=C(Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)c1ccccc1Cl,50000.0,0
Cc1cc(C)c(S(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)c(C)c1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(OC(F)(F)F)cc3)cc2o1,25060.0,0
Cc1cccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)c1,1400.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2o1,890.0,1
Cc1ccc(OC(=O)Nc2ccc3c(C(F)(F)F)cc(=O)oc3c2)c(C)c1,50000.0,0
O=C(Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)c1ccccc1F,50000.0,0
O=[N+]([O-])c1ccc(CS(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)cc1,50000.0,0
O=S(=O)(Nc1ccc(OCc2ccccc2)cc1)c1ccc(C(F)(F)F)cc1,1770.0,0
O=c1cc(C(F)(F)F)c2ccc(/N=C/c3ccccc3O)cc2o1,4640.0,0
CC(C)CS(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(F)cc3)cc2o1,470.0,1
CC(=O)c1ccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1,50000.0,0
O=C(Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)c1nc2ncccn2n1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccncc3)cc2o1,1900.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3cccc(Br)c3)cc2o1,2280.0,0
Cn1cc(C(=O)Nc2ccc3c(C(F)(F)F)cc(=O)oc3c2)c(I)n1,50000.0,0
Cc1ccc(/N=C/c2ccccc2O)cc1Br,50000.0,0
CC(=O)Nc1ccc(S(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)cc1,50000.0,0
CN(C)S(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,18050.0,0
O=C(Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)c1ccccc1,50000.0,0
O=S(=O)(Nc1ccc(OCc2ccccc2)cc1)c1ccc(Cl)cc1,5020.0,0
Cn1cc(C(=O)Nc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cn1,50000.0,0
CCS(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,7900.0,0
COC(=O)C(CC(C)C)Oc1ccc2c(C(F)(F)F)cc(=O)oc2c1,50000.0,0
Cc1ccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1,610.0,1
CCOC(=O)c1cn[nH]c1S(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(-c4ccccc4)cc3)cc2o1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccc(Cl)cc3)cc2o1,1040.0,0
COc1ccc([N+](=O)[O-])cc1COc1ccc2c(C(F)(F)F)cc(=O)oc2c1,50000.0,0
COC(=O)c1sccc1S(=O)(=O)Nc1ccc(OCc2ccccc2)cc1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3Br)cc2o1,940.0,1
CC(=O)c1ccc(S(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)cc1,50000.0,0
O=C(Nc1ccc2c(C(F)(F)F)cc(=O)oc2c1)c1cccc(Cl)c1,50000.0,0
CCn1cc(C(=O)Nc2ccc3c(C(F)(F)F)cc(=O)oc3c2)c(C)n1,50000.0,0
Cn1c(=O)n(C)c2cc(S(=O)(=O)Nc3ccc(OCc4ccccc4)cc3)ccc21,50000.0,0
O=S(=O)(Nc1ccc(OCc2ccccc2)cc1)c1cc(Cl)ccc1Cl,3370.0,0
O=S(=O)(Cc1ccccc1)Nc1ccc(OCc2ccccc2)cc1,5730.0,0
CC(C)c1ccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1,9260.0,0
NC(=O)c1ccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccccn3)cc2o1,50000.0,0
COc1ccc(CS(=O)(=O)Nc2ccc(OCc3ccccc3)cc2)cc1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3cccnc3)cc2o1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccccc3F)cc2o1,920.0,1
N#Cc1cccc(/N=C/c2ccccc2O)c1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccc4ccccc4c3)cc2o1,50000.0,0
Cn1cc(C(=O)Nc2ccc3c(C(F)(F)F)cc(=O)oc3c2)c(Br)n1,50000.0,0
O=c1cc(C(F)(F)F)c2ccc(OCc3ccc4c(c3)OCO4)cc2o1,9370.0,0
COc1ccc(COc2ccc3c(C(F)(F)F)cc(=O)oc3c2)cc1,1620.0,0
N#Cc1ccc(NC(=O)c2ccn(-c3ccc(C#N)c(C(F)(F)F)c3)n2)cc1,25000.0,0
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCCC(=O)NO,1170.0,0
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)Nc2ccccc2N)nc1,750.0,1
N#Cc1ccc(-n2ccc(CCCNC(=O)c3ccc(F)cc3)n2)cc1C(F)(F)F,25000.0,0
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cn1,10000.0,0
N#Cc1ccc(-n2ccc(CNS(=O)(=O)c3ccc(F)cc3)n2)cc1C(F)(F)F,25000.0,0
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1C12CC(CC(=O)Nc3ccccc3N)(C1)C2,190.0,1
N#Cc1ccc(-n2ccc(C(=O)Nc3ccc(F)nc3)n2)cc1C(F)(F)F,25000.0,0
N#Cc1ccc(-n2ccc(C(=O)Nc3ccc(F)cn3)n2)cc1C(F)(F)F,25000.0,0
Cc1cn(-c2ccc(C#N)c(C(F)(F)F)c2)nc1CNC(=O)c1ccc(C#N)cc1,14900.0,0
N#Cc1ccc(-n2ccc(C(=O)Nc3ccncc3)n2)cc1C(F)(F)F,25000.0,0
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)nc1,10000.0,0
C[C@]12CC[C@H](NC(=O)c3ccnnc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3cnc4ccccc43)=CC[C@@H]12,1348.0,0
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCCCCC(=O)NO,390.0,1
N#Cc1ccc(-n2ccc(CC(=O)Nc3ccc(F)cn3)n2)cc1Cl,170.0,1
Cc1cncc(C2=CC[C@H]3[C@@H]4CC=C5C[C@@H](NC(=O)c6ccnnc6)CC[C@]5(C)[C@H]4CC[C@]23C)c1,1641.0,0
N#Cc1ccc(-n2ccc(CC(=O)Nc3ccc([N+](=O)[O-])cc3)n2)cc1C(F)(F)F,80.0,1
CNC(=O)c1ccc(C(=O)NCc2ccn(-c3ccc(C#N)c(C(F)(F)F)c3)n2)cc1F,25000.0,0
N#Cc1ccc(-n2ccc(NC(=O)c3ccc(F)cc3)n2)cc1C(F)(F)F,25000.0,0
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1Cc1ccc(C(=O)Nc2ccccc2N)cc1,280.0,1
N#Cc1ccc(-n2ccc(CCNC(=O)c3ccc(F)cc3)n2)cc1C(F)(F)F,25000.0,0
N#Cc1ccc(-n2ccc(CC(=O)Nc3ccc(F)cc3)n2)cc1C(F)(F)F,515.0,1
Cc1cn(C2=CC[C@H]3[C@@H]4CC=C5C[C@@H](NC(=O)c6ccncc6)CC[C@]5(C)[C@H]4CC[C@]23C)cn1,208.8,1
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)nc1,10000.0,0
N#Cc1ccc(C(=O)NCCc2ccn(-c3ccc(C#N)c(C(F)(F)F)c3)n2)cc1,25000.0,0
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)Nc2ccccc2N)cc1,980.0,1
C[C@]12CC[C@H](NC(=O)c3ccnnc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3ccnc3)=CC[C@@H]12,980.8,1
N#Cc1ccc(-n2ccc(CNC(=O)c3ccc(F)cc3)n2)cc1C(F)(F)F,760.0,1
Cc1cn(-c2ccc(C#N)c(C(F)(F)F)c2)nc1CNC(=O)c1ccc(F)cc1,220.0,1
N#Cc1ccc(-n2ccc(NC(=O)Nc3ccc(F)cc3)n2)cc1C(F)(F)F,25000.0,0
O=C(Cc1ccn(-c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)n1)Nc1ccc(F)nc1,360.0,1
O=C(Cc1ccn(-c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)n1)Nc1ccc(F)cc1,340.0,1
C[C@]12CC[C@H](NC(=O)c3ccncc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3cnc4ccccc43)=CC[C@@H]12,1551.0,0
C[C@@]12O[C@@](C)(C[C@H]1O)[C@@H]1C(=O)N(c3ccc(C#N)c(I)c3)C(=O)[C@@H]12,19.0,1
Cc1cn(-c2ccc(C#N)c(C(F)(F)F)c2)nc1CNC(=O)c1ccc([N+](=O)[O-])cc1,450.0,1
CCCCc1ccc(OC(=O)N2C[C@@H]3C[C@H]2[C@@H]2C(=O)N(c4ccc([N+](=O)[O-])c5ccccc45)C(=O)N32)cc1,2405.0,0
CC(C)(O)c1ccc(C(=O)NCc2ccn(-c3ccc(C#N)c(C(F)(F)F)c3)n2)cc1,25000.0,0
N#Cc1ccc(-n2ccc(CC(=O)Nc3ccc(F)cn3)n2)cc1C(F)(F)F,340.0,1
Cc1ccc(NC(=O)Cc2ccn(-c3ccc(C#N)c(C(F)(F)F)c3)n2)cc1,4530.0,0
N#Cc1ccc(-n2ccc(CC(=O)Nc3ccc(F)c(F)c3)n2)cc1C(F)(F)F,210.0,1
CC(C)N1C[C@@]2(C)O[C@](C)(C1)[C@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]12,78.5,1
N#Cc1ccc(C(=O)NCCCc2ccn(-c3ccc(C#N)c(C(F)(F)F)c3)n2)cc1,25000.0,0
CC(C)C(NC(=O)c1cc2ccc(F)cc2[nH]1)c1ccco1,430.0,1
C[C@@]1(c2ccc(O)cc2)NC(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C1=O,0.9,1
N#Cc1ccc(-n2cc(-c3ccccc3)c(CNC(=O)c3ccc(F)cc3)n2)cc1C(F)(F)F,25000.0,0
Cc1nn(-c2ccc(C#N)c(Cl)c2)c(C)c1Oc1ccc(C(=O)NC(C)(C)C)cn1,430.0,1
N#Cc1ccc(-n2ccc(C(=O)Nc3ccc(F)cc3)n2)cc1C(F)(F)F,25000.0,0
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)Nc2cc(-c3cccs3)ccc2N)cn1,10000.0,0
N#Cc1cc(NC(=O)Cc2ccn(-c3ccc(C#N)c(C(F)(F)F)c3)n2)ccc1F,6340.0,0
N#Cc1ccc(-n2cc(C(F)(F)F)c(CNC(=O)c3ccc(F)cc3)n2)cc1C(F)(F)F,16240.0,0
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCCCC(=O)NO,1450.0,0
N#Cc1ccc(-n2ccc(CCNC(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1C(F)(F)F,25000.0,0
N#Cc1ccc(-n2ccc(CNC(=O)c3ccc(F)nc3)n2)cc1C(F)(F)F,780.0,1
CNC(=O)[C@]12C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)[C@H]1[C@H]1C[C@H](F)[C@@H]2C1,91.0,1
N#Cc1ccc(-n2ccc(CNC(=O)c3ccc(Cl)cc3)n2)cc1C(F)(F)F,1150.0,0
N#Cc1ccc(-n2ccc(CNC(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1C(F)(F)F,1850.0,0
N#Cc1ccc(C(=O)NCc2ccn(-c3ccc(C#N)c(C(F)(F)F)c3)n2)cc1,300.0,1
N#Cc1ccc(C2=NO[C@H]3CCCC[C@@H]23)cc1C(F)(F)F,27.54,1
COc1ccc(NC(=O)Cc2ccn(-c3ccc(C#N)c(C(F)(F)F)c3)n2)cc1,9200.0,0
Cc1cn(C2=CC[C@H]3[C@@H]4CC=C5C[C@@H](NC(=O)c6cccnc6)CC[C@]5(C)[C@H]4CC[C@]23C)cn1,1285.0,0
N#Cc1ccc(-n2ccc(CNC(=O)Nc3ccc(F)cc3)n2)cc1C(F)(F)F,25000.0,0
N#Cc1ccc(N2C(=O)N[C@@](CO)(c3ccccc3)C2=O)cc1C(F)(F)F,13.0,1
C[C@]12CC[C@H](NC(=O)c3ccnnc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3ccnn3)=CC[C@@H]12,9145.0,0
N#Cc1ccc(-n2ccc(CC(=O)Nc3ccc(F)cc3)n2)cc1Cl,220.0,1
N#Cc1ccc(-n2ccc(CNC(=O)c3ccc(C(F)(F)F)cc3)n2)cc1C(F)(F)F,25000.0,0
Cc1cn(C2=CC[C@H]3[C@@H]4CC=C5C[C@@H](NC(=O)c6ccnnc6)CC[C@]5(C)[C@H]4CC[C@]23C)cn1,244.0,1
N#Cc1ccc(-n2ccc(CC(=O)Nc3ccc(F)nc3)n2)cc1Cl,69.0,1
Cc1c(C#N)c(-c2ccc(C#N)cc2)c(C)n1-c1cnc(Cl)c(CO)c1,100.0,1
C[C@]12CC[C@H](NC(=O)c3ccncc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3ccnc3)=CC[C@@H]12,511.2,1
N#Cc1ccc(-n2ccc(CNC(=O)c3ccc(F)cn3)n2)cc1C(F)(F)F,5820.0,0
CN1C(=O)C=C[C@]2(C)[C@H]3CC[C@]4(C)C(C(=O)Nc5ccccc5C(F)(F)F)CC[C@H]4[C@@H]3CC[C@@H]12,38.0,1
N#Cc1ccc(-n2ccc(CC(=O)Nc3ccc(F)nc3)n2)cc1C(F)(F)F,140.0,1
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)Nc2cc(-c3ccccc3)ccc2N)cc1,10000.0,0
CCCN(CC(F)(F)F)c1cc(Br)c(C#N)s1,10.0,1
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1CCCC(=O)NO,390.0,1
N#Cc1ccc(-n2ccc(CCCNC(=O)c3ccc([N+](=O)[O-])cc3)n2)cc1C(F)(F)F,25000.0,0
N#Cc1ccc(-n2ccc(CC(=O)Nc3ccncc3)n2)cc1C(F)(F)F,25000.0,0
N#Cc1ccc(NC(=O)Cc2ccn(-c3ccc(C#N)c(C(F)(F)F)c3)n2)cc1,50.0,1
CC1(C)C(=O)N(c2ccc(C#N)c(C(F)(F)F)c2)C(=S)N1c1ccc(C(=O)Nc2ccccc2N)cn1,2340.0,0
CC(Cn1ccc(-c2ccc(C#N)c(Cl)c2)n1)NC(=O)c1cc(C(C)O)[nH]n1,26.0,1
COc1cncc(C2=CC[C@H]3[C@@H]4CC=C5C[C@@H](NC(=O)c6ccnnc6)CC[C@]5(C)[C@H]4CC[C@]23C)c1,914.5,1
CC(O)c1cc(C(=O)NCc2ccn(-c3ccc(C#N)c(C(F)(F)F)c3)n2)n[nH]1,25000.0,0
O=C(Cc1ccn(-c2ccc([N+](=O)[O-])c(C(F)(F)F)c2)n1)Nc1ccc(F)cn1,2570.0,0
CC(c1ccccc1)N(C)c1ccc(C#N)c(C(F)(F)F)n1,45.0,1
Cc1noc(C)c1CSCC(=O)N1CCN(c2ccccc2)CC1,25000.0,0
Cc1ccccc1N1CCN(C(=O)/C=C\c2ccccc2)CC1,12700.0,0
Cc1ccccc1N1CCN(S(=O)(=O)CSCc2c(C)noc2C)CC1,7200.0,0
Cc1ccccc1C1CC2CCC(C1)N2C(=O)CSCc1c(C)noc1C,7800.0,0
Cc1ccccc1N1CCN(C(=O)CN(C)Cc2ccccc2)CC1,25000.0,0
Cc1ccccc1N1CCN(C(=O)C[S+]([O-])Cc2c(C)noc2C)CC1,25000.0,0
Cc1ccccc1N1CCN(C(=O)CS(=O)(=O)Cc2c(C)noc2C)CC1,16100.0,0
Cc1ccccc1N1C[C@@H](C)N(C(=O)CSCc2c(C)noc2C)[C@@H](C)C1,3100.0,0
Cc1ccccc1N1CCN(C(=O)[C@H]2C[C@@H]2c2ccccc2)CC1,25000.0,0
Cc1ccccc1N1CCN(CCSCc2c(C)noc2C)CC1,10800.0,0
Cc1ccccc1N1CCN(C(=O)CSc2ccccc2)CC1,25000.0,0
Cc1ccccc1N1CCN(C(=O)CSCc2ccccc2)CC1,13700.0,0
Cc1ccccc1N1CCN(C(=O)C#Cc2ccccc2)CC1,20300.0,0
Cc1ccc(N2CCN(C(=O)CSCc3c(C)noc3C)CC2)cc1,25000.0,0
Cc1ccccc1N1CCN(C(=O)COCc2c(C)noc2C)CC1,25000.0,0
Cc1ccccc1N1CCN(C(=O)CSCc2c(C)noc2C)CC1,14500.0,0
Cc1ccccc1N1CCN(C(=O)CCCc2ccccc2)CC1,14400.0,0
Cc1cccc(N2CCN(C(=O)CSCc3c(C)noc3C)CC2)c1,25000.0,0
Cc1noc(C)c1CSCC(=O)N1CCN(c2ccccc2F)CC1,12600.0,0
COc1ccccc1N1CCN(C(=O)CSCc2c(C)noc2C)CC1,25000.0,0
Cc1ccc(Cl)cc1N1CCN(C(=O)C2CC2c2ccc(F)cc2)CC1,2700.0,0
Cc1ccccc1N1CCN(C(=O)/C=C/c2ccccc2)CC1,25000.0,0
Cc1ccccc1N1CCN(C(=O)NCSCc2c(C)noc2C)CC1,25000.0,0
C[C@]12CC[C@H](OC(=S)n3ccnc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3cnc4ccccc43)=CC[C@@H]12,100.0,1
C[C@]12CC[C@H]3[C@@H](C[C@@H](n4ccnc4)C45CC4CC[C@]35C)[C@@H]1CC=C2n1cnc2ccccc21,470.0,1
C[C@]12CC[C@H](OCc3ccncc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3cnc4ccccc43)=CC[C@@H]12,1650.0,0
Cc1ccccc1N1CCC(OC(=O)NCSCc2c(C)noc2C)CC1,25000.0,0
Cc1ccc(Cl)cc1N1CCN(C(=O)[C@H]2C[C@H]2c2ccc(F)cc2)CC1,1700.0,0
Cc1noc(C)c1CSCC(=O)N1CCN(c2ccccc2C#N)CC1,12000.0,0
Cc1ccccc1N1CCN(C(=O)[C@H]2C[C@H]2c2ccccc2)CC1,2900.0,0
Cc1ccccc1N1CCCN(C(=O)CSCc2c(C)noc2C)CC1,11100.0,0
Cc1ccc(Cl)cc1N1CCN(C(=O)[C@@H]2C[C@@H]2c2ccc(F)cc2)CC1,8450.0,0
Cc1noc(C)c1CSCC(=O)N1CCN(c2cccc3ccccc23)CC1,11100.0,0
Cc1ccccc1N(C)CCN(C)C(=O)CSCc1c(C)noc1C,18400.0,0
Cc1noc(C)c1CSCC(=O)N1C[C@@H](C)N(c2ccccc2)[C@@H](C)C1,14700.0,0
C[C@]12CC[C@H](n3ccnc3)CC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(n3cnc4ccccc43)=CC[C@@H]12,190.0,1
Cc1cccc(N2[C@H](C)CN(C(=O)CSCc3c(C)noc3C)C[C@@H]2C)c1,16600.0,0
